ADDICTO:0000352,adult,A person who has reached maturity.,person,"The age at which a person is considered an adult will vary in different cultures and for different contexts.  For example, the age at which a person reaches physical maturity may not be the same age at which they are considered legally an adult in their country of residence.  For use in research contexts, the minimum age of an ""adult"" needs to be specified.",,,,,,,,,percentage; proportion,External,,,,,population
ADDICTO:0000381,identity,A cognitive representation of themselves by a person or group.,cognitive representation,,,,,,,,,,,External,,,,,population
ADDICTO:0000399,self-identity,An identity a person has about themselves.,identity,,,,,,,,,,,External,,,,,population
ADDICTO:0001050,teenager,A person between 13 and 19 years of age.,person,,,,,,,,,,percentage; proportion,External,,,,,population
BCIO:010093,discipline of current programme of study or training,An expertise discipline of the programme of study currently undertaken by the bearer of a student or trainee role.,expertise discipline,"The division of knowledge and practice into different disciplines or fields is complex and depends on historical, social and structural factors",,,,"psychology, counselling, public health",,,,,percentage; proportion,Published,,,,,population
BCIO:010123,expertise discipline,An attribute that is a field of knowledge or practice.,specifically dependent continuant,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015000,behaviour change intervention population,An intervention population who are exposed to a behaviour change intervention.,intervention population,,,,,,,,,,,Published,,,,,population
BCIO:015001,behaviour change intervention participant,An intervention participant who is exposed to a behaviour change intervention.,intervention participant,"""Exposed"" encompasses both passive exposure to a behaviour change intervention e.g. nudges/environmental changes, and more active participation in a behaviour change intervention.",,,,,,,,,,Published,,,,,population
BCIO:015002,human age,A personal attribute that is a time quality inhering in a person by virtue of how long since the person was born.,personal attribute,,,PATO:0000011,,,,,,,Mean;Minimum;Maximum;Median,Published,,,,,population
BCIO:015003,sexual orientation,"A personal attribute that is the pattern of a person's emotional, romantic and/or sexual attractions. ",personal attribute,,,NCIT_C84361,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015004,asexual,A sexual orientation of an individual who does not experience sexual attraction. ,sexual orientation,,,NCIT_C155696,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015005,bisexual,A sexual orientation of an individual who experiences sexual attraction to members of more than one sex.,sexual orientation,,,NCIT_C84364,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015006,heterosexual,A sexual orientation of an individual who experiences sexual attraction exclusively or primarily to members of a different sex.,sexual orientation,,,NCIT_C84362,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015007,homosexual,A sexual orientation of an individual who experiences sexual attraction exclusively or primarily to members of the same sex.,sexual orientation,,,NCIT_C84363,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015008,questioning sexual orientation,A self-identity as being in the process of exploring one's sexual orientation. ,self-identity,,,NCIT_C155692,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015009,queer,"A sexual orientation that is not exclusively homosexual or heterosexual, or of a person who does not identify with heterosexual, homosexual or bisexual labels.",sexual orientation,,,NCIT_C155691,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015010,other sexual orientation,"A sexual orientation of an individual who is sure of their sexual orientation and reports it as other than asexual, bisexual, heterosexual, homosexual, queer or questioning.",sexual orientation,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015011,country of birth,A geographic location that is the country in which a person was born. ,geographic location,,,GENEPIO_0001094,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015012,immigrant,A person who has previously been a resident of a country and is now resident in another country.,person,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015013,second generation immigrant,A person who has at least one parent who is an immigrant.,person,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015014,religious group membership,A personal attribute that is belonging to a group that is characterised by the practice of a common religion by the group members. ,personal attribute,presented in aggregated form as proportion/percentage belonging to a specified religious group,,NCIT_C103282,, Religion Baptist 157 (37.0%) 163 (40.3%) Catholic 54 (12.7%) 60 (14.9%) Muslim 39 (9.2%) ,,,,,percentage; proportion,Published,,,,,population
BCIO:015015,language proficiency,A linguistic capability that is realised by using a language accurately and appropriately in more than one setting.,linguistic capability ,,,,,Callers eligible for the study were adult cigarette smokers able to communicate in English ,,,,,Mean;Minimum;Maximum;Median; percentage; proportion,Published,,,,,population
BCIO:015016,ability to read in intervention language,A linguistic capability that is realised by reading and understanding text in the intervention language.,linguistic capability ,,,,,The exclusion criteria were an inability to read English,,,,,percentage; proportion,Published,,,,,population
BCIO:015017,ability to write in intervention language,A linguistic capability that is realised by generating written text in the intervention language.,linguistic capability ,,,,,Fluency in written English.,,,,,percentage; proportion,Published,,,,,population
BCIO:015018,ability to speak in intervention language,A linguistic capability that is realised by producing speech  in the intervention language. ,linguistic capability ,,,,,Able to speak Chinese.,,,,,percentage; proportion,Published,,,,,population
BCIO:015019,ability to comprehend spoken intervention language,A linguistic capability that is realised by following and understanding speech in the intervention language.,linguistic capability ,,,,,Comprehend the German language,,,,,percentage; proportion,Published,,,,,population
BCIO:015020,member of a one person household,A person living alone in a household.,person,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015021,member of a multi-person household,A person living in  a household with at least one other person.,person,A member of a multi-person household lives with at least one other person in the same dwelling. ,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015022,member of a multi-person multi-generational household,A member of a multi-person household where some household members belong to different generations.,member of a multi-person household,A member of a multi-generational household lives with other people that are from more than one generation. A generation is all the people of about the same age within a society or within a particular family,,,,1) A family unit of a pair of adults and their socially recognized children. 2) Co-habitating couples plus socially recognised children and elderly parents or grandchildren.,,,,,percentage; proportion,Published,,,,,population
BCIO:015023,member of a multi-person household all related,A member of a multi-person household where all of the household members are related.,member of a multi-person household,,,NCIT:C25173;PCO:0000020;STATO:0000257 ,,1) Co-habitating couple and their socially recognised children and elderly parents. 2) Co habitating couple with child and grandchild.,,,,,percentage; proportion,Published,,,,,population
BCIO:015024,member of a multi-person household some related,A member of a multi-person household where some household members are related.,member of a multi-person household,,,,,1) Cohabiting couple plus son and girlfriend. 2) Two brothers and their partners,,,,,percentage; proportion,Published,,,,,population
BCIO:015025,member of a multi-person household not related,A member of a multi-person household where none of the household members are related.,member of a multi-person household,,,,,1) Two unrelated couples (unmarried couples). 2) Students sharing living accommodation. 3) Single professionals renting a room in a shared house.,,,,,percentage; proportion,Published,,,,,population
BCIO:015026,individual income,"A personal attribute reflecting a benefit the person receives  derived from their capital or labour, usually measured in money.",personal attribute,,,,,,,,,,Mean;Minimum;Maximum;Median; percentage; proportion,Published,,,,,population
BCIO:015027,household income,An aggregate of the individual incomes received by all the members of a household.,object aggregate,,,EFO_0009695 ,,,,,household,,Mean;Minimum;Maximum;Median; percentage; proportion,Published,,,,,population
BCIO:015028,residential facility owner,An owner of a residential facility.,owner,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015029,owner-occupier,A person who lives in a residential facility of which they are the residential facility owner,person,,,,,,,,,,percentage; proportion ,Published,,,,,population
BCIO:015030,renter,A person who lives in a residential facility they do not own in return for paying an agreed sum of money to the residential facility owner,person,,,,,,,,,,percentage; proportion ,Published,,,,,population
BCIO:015031,renter of housing from a social provider,A renter who lives in a residential facility where the residential facility owner decides who can live in the residential facility based on their perceived social or economic needs.,renter,,,,,"renters living in ""public housing""[US], council housing [UK], housing association properties, non-profit organisation, alms house occupier",,,,,percentage; proportion ,Published,,,,,population
BCIO:015032,rent-free occupier,A person who lives in a residential facility they do not own without paying an agreed sum of money to the residential facility owner.,person,,,,,,,,,,percentage; proportion ,Published,,,,,population
BCIO:015033,agreed rent-free occupier,A rent-free occupier who lives in the residential facility with the agreement of the residential facility owner.,rent-free occupier,,,,,,,,,,percentage; proportion ,Published,,,,,population
BCIO:015034,rent-free occupier without owner's permission,A rent-free occupier who lives in the residential facility without the agreement of the residential facility owner.,rent-free occupier,,,,,squatters,,,,,percentage; proportion ,Published,,,,,population
BCIO:015035,occupier of employer-provided housing,"A person who lives in a residential facility they do not own  with the agreement of the residential facility owner, by virtue of the occupier bearing a role realised in an employment process.",person,,,,,,,,,,percentage; proportion ,Published,,,,,population
BCIO:015036,homeless person,A person who does not own a residential facility and does not have an agreement with a residential facility owner that would enable them to live in a residential facility.,person,,,,person experiencing homelessness,,,,,,percentage; proportion ,Published,,,,,population
BCIO:015037,income-related welfare benefit,"Individual income that an individual otherwise of low-income receives as a payment made by the state or an insurance scheme in the form of housing vouchers,  credit or benefits.",individual income,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015038,health insurance policy holder role,A policy holder role that inheres in a person who participates in the creation of an insurance contract designed to cover some or all of the cost of treating the insured person's illnesses or injuries as well as possibly providing preventive health care.,policy holder role,,,,,"having Medicare, Medicaid, Blue Cross, BUPA, being eligible for NHS treatment",,,,,percentage; proportion,Published,,,,,population
BCIO:015039,valuable material resource owned,An object aggregate under the control of some person or organisation which confers an economic benefit to that person or organisation in an economic system.,object aggregate,,,SDGIO:00010048,,"farmland, jewellery, livestock",,,,,,Published,,,,,population
BCIO:015040,quantity of valuable material resource owned,A data item about the number of units of a valuable material resource possessed by a person.,data item,,,,,"12 acres, a flock of 20 goats",,valuable material resource owned,,,Mean;Minimum;Maximum;Median,Published,,,,,population
BCIO:015041,value of valuable material resource owned,A data item about the monetary value of a valuable material resource possessed by a person.,data item,,,,,"$400, 3000 euros",,valuable material resource owned,,,Mean;Minimum;Maximum;Median,Published,,,,,population
BCIO:015042,number of years in education completed,The number of years a person spent engaged in an education process.,data item,,,,,,,education process,,,Mean;Minimum;Maximum;Median,Published,,,,,population
BCIO:015043,highest level of formal educational qualification achieved,A personal attribute related to the highest level of education achieved.,personal attribute,The highest level of a packaged education process an individual has completed,,NCIT_C17953 ,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015044,discipline of highest level of formal educational qualification achieved,An expertise discipline of the highest level of formal educational qualification a person has achieved.,expertise discipline,,,,,"Mathematics, English, hairdressing skills, vehicle engineering, nursing, astrophysics, accountancy",,,,,percentage; proportion,Published,,,,,population
BCIO:015045,achieved early childhood education,A highest level of formal educational qualification achieved after participating in an education process intended to introduce very young children to a school-type environment. ,highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that is pre-primary education (ISCED 0), defined as the initial stage of organised instruction, designed primarily to introduce very young children to a school-type environment, that is, to provide a bridge between home and a school-based atmosphere. ",,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015046,achieved primary education,"A highest level of formal educational qualification achieved after participating in an education process intended to result in the acquisition of fundamental skills in reading, writing and mathematics.",highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that is primary education (ISCED 1) which usually begins at age 5, 6, or 7 and generally lasts for 4 (e.g. Germany) to 6 years (the mode of the OECD countries being six years). Programmes at the primary level generally require no previous formal education, although it is becoming increasingly common for children to have attended a pre-primary programme before entering primary education",,OMRSE_00002035  ,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015047,achieved lower secondary education,"A highest level of formal educational qualification achieved after participating in an education process intended to result in the acquisition and development of skills and knowledge in subject areas more specialised than basic reading, writing and mathematics, with the overall goal of laying the foundation for lifelong learning and human development on which education systems may systematically expand further educational opportunities.",highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that is lower secondary level of education (ISCED 2) which generally pursues the basic programmes of the primary level, although teaching is typically more subject-focused, often employing more specialised teachers who conduct classes in their field of specialisation. Lower secondary education may be either “terminal”(i.e. preparing students for direct entry into working life) and / or “preparatory” (i.e. preparing students for upper secondary education).This level can range from 2 to 6 years of schooling (the mode of OECD countries is 3 years).",,OMRSE_00002036,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015048,achieved upper secondary education ,A highest level of formal educational qualification achieved after participating in an education process intended to result in the acquisition and development of skills and knowledge that prepare participants for tertiary education or employment.,highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that corresponds to the final stage of secondary education in most OECD countries. Instruction is often more organised along subject-matter lines than at ISCED 2 level and teachers typically need to have a higher level, or more subject-specific, qualifications than at ISCED 2. The entrance age to this level is typically 15 or 16 years. There are substantial differences in the typical duration of ISCED 3 programmes both between and within countries, typically ranging from 2 to 5 years of schooling. ISCED 3 may either be “terminal” (i.e. preparing students for direct entry into working life) and/or “preparatory” (i.e. preparing students for tertiary education).",,OMRSE_00002040,,"graduated high school, International Baccaulaureate, A Levels",,,,,percentage; proportion,Published,,,,,population
BCIO:015049,achieved bachelor's degree or equivalent level,A highest level of formal education qualification achieved after participating in an education process intended to result in the acquisition and development of skills and knowledge in a specialised discipline that culminated in the award of an undergraduate degree.,highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that is reserved for tertiary programmes (ISCED 6) that lead directly to the award of an advanced research qualification. The theoretical duration of these programmes is 3 years full-time in most countries (for a cumulative total of at least 7 years FTE at the tertiary level), although the actual enrolment time is typically longer. The programmes are devoted to advanced study and original research. For a programme to be classified at ISCED 6, it:• requires, for successful completion, the submission of a thesis or dissertation of publishable quality that is the product of original research and represents a significant contribution to knowledge",,OMRSE_00002048,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015050,achieved master's or equivalent level,"A highest level of formal educational qualification achieved after participating in an education process which has as a prerequisite an undergraduate degree and which is intended to result in the acquisition and development of advanced academic or professional skills and knowledge in a specialised discipline, that culminated in the award of a Master's or equivalent degree.",highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that is a master's or equivalent level education. Entry into master's (ISCED level 7) programmes preparing for a second or further degree normally requires the successful completion of an ISCED level 6 or 7 programme. Additionally, it may be required to take and succeed in entry examinations. Programmes at ISCED level 7, or Master’s or equivalent level, are often designed to provide participants with advanced academic and/or professional knowledge, skills and competencies, leading to a second degree or equivalent qualification. Programmes at this level may have a substantial research component but do not yet lead to the award of a doctoral qualification. Typically, programmes at this level are theoretically-based but may include practical components and are informed by state of the art research and/or best professional practice. They are traditionally offered by universities and other tertiary educational institutions.",,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015051,achieved doctoral or equivalent level education,A highest level of formal educational qualification achieved after participating in an education process devoted to advanced study and original research that led to the award of a PhD or equivalent level qualification. ,highest level of formal educational qualification achieved,"A highest level of formal educational qualification achieved that is a doctoral or equivalent level education.  Entry into doctoral (ISCED level 8) programmes or junior research positions normally requires the successful completion of specific ISCED level 7 programmes. Programmes at ISCED level 8, or doctoral or equivalent level, are designed primarily to lead to an advanced research qualification. Programmes at this ISCED level are devoted to advanced study and original research and are typically offered only by research-oriented tertiary educational institutions such as universities. Doctoral programmes exist in both academic and professional fields.",,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015052,employed,An employment status realised by an individual being engaged in an activity or service for wages or salary.,employment status,,,NCIT_C25172,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015053,employed full time,An employment status realised by an individual working a standard number of hours defined as full-time by their employer.,employment status,,,OPMI:0000123,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015054,employed part time,An employment status realised by an individual whose working hours involving less than the standard or customary working time.,employment status,,,NCIT_C75562,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015055,in permanent employment,"An employment status realised by an individual working for a company or other organisation without a pre-determined end date, with security of employment and known working conditions.",employment status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015056,in short term or temporary employment with known conditions,"An employment status realised by an individual working for a company or other organisation in a position that is of a known, fixed duration with security of employment for that duration and certain working conditions.",employment status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015057,in uncertain employment,An employment status realised by an individual working for a company or other organisation in a position with uncertain duration or hours with unknown or low security of working conditions or pay.,employment status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015058,self employed status,"An employment status realised by a person earning income directly from customers, clients, or other organisations rather than as a specified salary or wages from an employer.",employment status,employment status where the person is their own employer,,NCIT_C116000 ,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015059,employed in shift work,An employment status realised by an individual working for recurring periods in which different groups of workers do the same jobs in relay.,employment status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015060,voluntary worker status,A personal attribute inhering in a person by virtue of that person working or assisting at a workplace without receiving remuneration.,personal attribute,may include unpaid internships,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015061,not seeking employment,A personal attribute inhering in a person by virtue of that person not having a paid job and not currently seeking to begin participating in an employment process.,personal attribute,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015062,not working for health reasons,"A personal attribute inhering in a person by virtue of that person not bearing a role realised in an employment process, due to being unable to work due to illness or disability.",personal attribute,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015063,stay at home parent or guardian status,"A personal attribute inhering in a person by virtue of that person not bearing a role realised in an employment process, due to being a homemaker whose work includes caring for children.",personal attribute,,,NCIT_C148253,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015064,unpaid carer for an adult status,"A personal attribute inhering in a person by virtue of that person not bearing a role realised in an employment process, due to their primary occupation being caring, without receiving a wage for it, for an adult friend or family member who, due to illness or disability, requires support in their daily life activities.",personal attribute,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015065,homemaker status,A personal attribute inhering in a person who does not bear a role realised in an employment process and who manages their home as their main daily activity.,personal attribute,,,NCIT_C75560,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015066,independently wealthy status,A personal attribute inhering in a person who does not bear a role realised in an employment process due to possessing enough wealth to not need financial support from another person or require income from employment.,personal attribute,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015067,retired status,"A personal attribute inhering in a person who previously bore a role realised in an employment process but has withdrawn from that employment process, having concluded their working or professional career.",personal attribute,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015068,socioeconomic status category,"A  data item about a category assigned to a person based on an assessment of a score calculated from various measures of their income, education, occupation, family size or household. ",data item,,,,,"Semi-routine and routine occupations, blue collar occupations",,socioeconomic status,,,percentage; proportion,Published,,,,,population
BCIO:015069,socioeconomic status score,"A data item about a score on a measure of a person's socioeconomic status, calculated by combining information about the number of years of education completed, their individual or household income, their current occupation or the industry in which they work or family size or household. ",data item,,,,,,,socioeconomic status,,,Mean;Minimum;Maximum;Median,Published,,,,,population
BCIO:015070,interpersonal role,"A  role relating to personal relationships or association between an individual and other individuals, including kinship relations, romantic, business, and social interactions.",role,,,NCIT_C92454,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015071,relationship status,A personal attribute that is whether an individual is connected or associated with another through romantic attraction or marriage.,personal attribute,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015072,single,A relationship status where the individual is not in a relationship with another person.,relationship status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015073,in a stable or common law relationship,A relationship status where the individual has had the same partner for a significant length of time but is not in a legal union.,relationship status,"""Common law"" relationship refers to a person who is living with another person as a couple but who is not in a legally recognised marriage or other civil union. ",,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015074,in a legal marriage or union,A relationship status where the individual is in a legally formalised marriage or civil partnership. ,relationship status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015075,divorced or separated,A relationship status where the individual was previously in a legally formalised relationship and this relationship has now ended or dissolved.,relationship status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015076,widowed,A relationship status where the individual is no longer in a legally formalised marriage or civil partnership due to the death of their spouse or partner. ,relationship status,,,,,,,,,,percentage; proportion,Published,,,,,population
BCIO:015077,caregiving role,A role which inheres in a person and is realised by the person assuming responsibility for the physical and emotional needs of another who has difficulties with self care.,role,,,,,,,,,,percentage; proportion,Published,,,,,population
